prefix,path,method,tags,summary,description,operation_id,path_params,required_query_params,optional_query_params,request_body_content_types,request_body_schema,success_codes,success_response_schema,notes
purchaseOrder,/purchaseOrder/deviation/{id},PUT,purchaseOrder/deviation,Update deviation. Only available for Logistics Basic.,,PurchaseOrderDeviation_put,id (Element ID),,,application/json; charset=utf-8,application/json; charset=utf-8:Deviation,200,200:application/json:ResponseWrapperDeviation,Only available for Logistics Basic
purchaseOrder,/purchaseOrder/deviation/{id}/:approve,PUT,purchaseOrder/deviation,Approve deviations. Only available for Logistics Basic.,,PurchaseOrderDeviationApprove_approve,id (Purchase Order ID.),,,,,200,200:application/json:ResponseWrapperPurchaseOrder,Only available for Logistics Basic
purchaseOrder,/purchaseOrder/deviation/{id}/:deliver,PUT,purchaseOrder/deviation,Send deviations to approval. Only available for Logistics Basic.,,PurchaseOrderDeviationDeliver_deliver,id (Purchase Order ID.),,,,,200,200:application/json:ResponseWrapperPurchaseOrder,Only available for Logistics Basic
purchaseOrder,/purchaseOrder/deviation/{id}/:undeliver,PUT,purchaseOrder/deviation,Set status to Not delivered for deviations. Only available for Logistics Basic.,,PurchaseOrderDeviationUndeliver_undeliver,id (Purchase Order ID.),,,,,200,200:application/json:ResponseWrapperPurchaseOrder,Only available for Logistics Basic
purchaseOrder,/purchaseOrder/goodsReceipt,GET,purchaseOrder/goodsReceipt,Get goods receipt. Only available for Logistics Basic.,,PurchaseOrderGoodsReceipt_search,,,receivedDateFrom (Format is yyyy-MM-dd (from and incl.).); receivedDateTo (Format is yyyy-MM-dd (to and incl.).); status (Equals); withoutPurchase (Equals); from (From index); count (Number of elements to return); sorting (Sorting pattern); fields (Fields filter pattern),,,200,200:application/json:ListResponseGoodsReceipt,Only available for Logistics Basic
purchaseOrder,/purchaseOrder/goodsReceipt,POST,purchaseOrder/goodsReceipt,"Register goods receipt without an existing purchase order. When registration of several goods receipt, use /list for better performance. Only available for Logistics Basic.",,PurchaseOrderGoodsReceipt_post,,,fields (Fields filter pattern),application/json; charset=utf-8,application/json; charset=utf-8:GoodsReceipt,201,201:application/json:ResponseWrapperGoodsReceipt,Only available for Logistics Basic
purchaseOrder,/purchaseOrder/goodsReceipt/list,DELETE,purchaseOrder/goodsReceipt,Delete multiple goods receipts by ID. Only available for Logistics Basic.,,PurchaseOrderGoodsReceiptList_deleteByIds,,ids (ID of the elements),,,,204,204:application/json,Only available for Logistics Basic
purchaseOrder,/purchaseOrder/goodsReceipt/list,POST,purchaseOrder/goodsReceipt,Register multiple goods receipts without an existing purchase order. Only available for Logistics Basic.,,PurchaseOrderGoodsReceiptList_postList,,,fields (Fields filter pattern),application/json; charset=utf-8,application/json; charset=utf-8:array[GoodsReceipt],201,201:application/json:ListResponseGoodsReceipt,Only available for Logistics Basic
purchaseOrder,/purchaseOrder/goodsReceipt/{id},DELETE,purchaseOrder/goodsReceipt,Delete goods receipt by ID. Only available for Logistics Basic.,,PurchaseOrderGoodsReceipt_delete,id (Element ID),,,,,204,204:application/json,Only available for Logistics Basic
purchaseOrder,/purchaseOrder/goodsReceipt/{id},GET,purchaseOrder/goodsReceipt,Get goods receipt by purchase order ID. Only available for Logistics Basic.,,PurchaseOrderGoodsReceipt_get,id (Element ID),,fields (Fields filter pattern),,,200,200:application/json:ResponseWrapperGoodsReceipt,Only available for Logistics Basic
purchaseOrder,/purchaseOrder/goodsReceipt/{id},PUT,purchaseOrder/goodsReceipt,Update goods receipt. Only available for Logistics Basic.,,PurchaseOrderGoodsReceipt_put,id (Goods Receipt ID.),,fields (Fields filter pattern),application/json; charset=utf-8,application/json; charset=utf-8:GoodsReceipt,200,200:application/json:ResponseWrapperGoodsReceipt,Only available for Logistics Basic
purchaseOrder,/purchaseOrder/goodsReceipt/{id}/:confirm,PUT,purchaseOrder/goodsReceipt,Confirm goods receipt. Only available for Logistics Basic.,,PurchaseOrderGoodsReceiptConfirm_confirm,id (Purchase Order ID.),,createRestOrder (Create restorder if quantity received is less than ordered); fields (Fields filter pattern),,,200,200:application/json:ResponseWrapperPurchaseOrder,Only available for Logistics Basic
purchaseOrder,/purchaseOrder/goodsReceipt/{id}/:receiveAndConfirm,PUT,purchaseOrder/goodsReceipt,Receive all ordered products and approve goods receipt. Only available for Logistics Basic.,,PurchaseOrderGoodsReceiptReceiveAndConfirm_receiveAndConfirm,id (Purchase Order ID.),receivedDate (The approval date for the subscription.),inventoryId (ID of inventory. Main inventory is set as default); fields (Fields filter pattern),,,200,200:application/json:ResponseWrapperPurchaseOrder,Only available for Logistics Basic
purchaseOrder,/purchaseOrder/goodsReceipt/{id}/:registerGoodsReceipt,PUT,purchaseOrder/goodsReceipt,"Register goods receipt. Quantity received on the products is set to the same as quantity ordered. To update the quantity received, use PUT /purchaseOrder/goodsReceiptLine/{id}. Only available for Logistics Basic.",,PurchaseOrderGoodsReceiptRegisterGoodsReceipt_registerGoodsReceipt,id (Purchase Order ID.),registrationDate (yyyy-MM-dd. Defaults to today.),inventoryId (ID of inventory. Main inventory is set as default); comment (Containing); fields (Fields filter pattern),,,200,200:application/json:ResponseWrapperGoodsReceipt,Only available for Logistics Basic
purchaseOrder,/purchaseOrder/goodsReceiptLine,GET,purchaseOrder/goodsReceiptLine,Find goods receipt lines for purchase order. Only available for Logistics Basic.,,PurchaseOrderGoodsReceiptLine_search,,purchaseOrderId (Equals),from (From index); count (Number of elements to return); sorting (Sorting pattern); fields (Fields filter pattern),,,200,200:application/json:ListResponseGoodsReceiptLine,Only available for Logistics Basic
purchaseOrder,/purchaseOrder/goodsReceiptLine,POST,purchaseOrder/goodsReceiptLine,"Register new goods receipt; new product on an existing purchase order. When registration of several goods receipts, use /list for better performance. Only available for Logistics Basic.",,PurchaseOrderGoodsReceiptLine_post,,,,application/json; charset=utf-8,application/json; charset=utf-8:GoodsReceiptLine,201,201:application/json:ResponseWrapperGoodsReceiptLine,Only available for Logistics Basic
purchaseOrder,/purchaseOrder/goodsReceiptLine/list,DELETE,purchaseOrder/goodsReceiptLine,Delete goods receipt lines by ID. Only available for Logistics Basic.,,PurchaseOrderGoodsReceiptLineList_deleteList,,,,application/json,application/json:array[GoodsReceiptLine],204,204:application/json,Only available for Logistics Basic
purchaseOrder,/purchaseOrder/goodsReceiptLine/list,POST,purchaseOrder/goodsReceiptLine,Register multiple new goods receipts on an existing purchase order. Only available for Logistics Basic.,,PurchaseOrderGoodsReceiptLineList_postList,,,,application/json; charset=utf-8,application/json; charset=utf-8:array[GoodsReceiptLine],201,201:application/json:ListResponseGoodsReceiptLine,Only available for Logistics Basic
purchaseOrder,/purchaseOrder/goodsReceiptLine/list,PUT,purchaseOrder/goodsReceiptLine,Update goods receipt lines on a goods receipt. Only available for Logistics Basic.,,PurchaseOrderGoodsReceiptLineList_putList,,,,application/json; charset=utf-8,application/json; charset=utf-8:array[GoodsReceiptLine],200,200:application/json:ListResponseGoodsReceiptLine,Only available for Logistics Basic
purchaseOrder,/purchaseOrder/goodsReceiptLine/{id},DELETE,purchaseOrder/goodsReceiptLine,Delete goods receipt line by ID. Only available for Logistics Basic.,,PurchaseOrderGoodsReceiptLine_delete,id (Element ID),,,,,204,204:application/json,Only available for Logistics Basic
purchaseOrder,/purchaseOrder/goodsReceiptLine/{id},GET,purchaseOrder/goodsReceiptLine,Get goods receipt line by purchase order line ID. Only available for Logistics Basic.,,PurchaseOrderGoodsReceiptLine_get,id (Element ID),,fields (Fields filter pattern),,,200,200:application/json:ResponseWrapperGoodsReceiptLine,Only available for Logistics Basic
purchaseOrder,/purchaseOrder/goodsReceiptLine/{id},PUT,purchaseOrder/goodsReceiptLine,Update a goods receipt line on a goods receipt. Only available for Logistics Basic.,,PurchaseOrderGoodsReceiptLine_put,id (Goods receipt Line ID),,,application/json; charset=utf-8,application/json; charset=utf-8:GoodsReceiptLine,200,200:application/json:ResponseWrapperGoodsReceiptLine,Only available for Logistics Basic
purchaseOrder,/purchaseOrder/orderline,POST,purchaseOrder/orderline,Creates purchase order line. Only available for Logistics Basic.,,PurchaseOrderOrderline_post,,,,application/json; charset=utf-8,application/json; charset=utf-8:PurchaseOrderline,201,201:application/json:ResponseWrapperPurchaseOrderline,Only available for Logistics Basic
purchaseOrder,/purchaseOrder/orderline/list,DELETE,purchaseOrder/orderline,Delete purchase order lines by ID. Only available for Logistics Basic.,,PurchaseOrderOrderlineList_deleteList,,,,application/json,application/json:array[PurchaseOrderline],204,204:application/json,Only available for Logistics Basic
purchaseOrder,/purchaseOrder/orderline/list,POST,purchaseOrder/orderline,Create list of new purchase order lines. Only available for Logistics Basic.,,PurchaseOrderOrderlineList_postList,,,,application/json; charset=utf-8,application/json; charset=utf-8:array[PurchaseOrderline],201,201:application/json:ListResponsePurchaseOrderline,Only available for Logistics Basic
purchaseOrder,/purchaseOrder/orderline/list,PUT,purchaseOrder/orderline,Update a list of purchase order lines. Only available for Logistics Basic.,,PurchaseOrderOrderlineList_putList,,,,application/json; charset=utf-8,application/json; charset=utf-8:array[PurchaseOrderline],200,200:application/json:ListResponsePurchaseOrderline,Only available for Logistics Basic
purchaseOrder,/purchaseOrder/orderline/{id},DELETE,purchaseOrder/orderline,Delete purchase order line. Only available for Logistics Basic.,,PurchaseOrderOrderline_delete,id (Element ID),,,,,204,204:application/json,Only available for Logistics Basic
purchaseOrder,/purchaseOrder/orderline/{id},GET,purchaseOrder/orderline,Find purchase order line by ID. Only available for Logistics Basic.,,PurchaseOrderOrderline_get,id (Element ID),,fields (Fields filter pattern),,,200,200:application/json:ResponseWrapperPurchaseOrderline,Only available for Logistics Basic
purchaseOrder,/purchaseOrder/orderline/{id},PUT,purchaseOrder/orderline,Updates purchase order line. Only available for Logistics Basic.,,PurchaseOrderOrderline_put,id (Element ID),,,application/json; charset=utf-8,application/json; charset=utf-8:PurchaseOrderline,200,200:application/json:ResponseWrapperPurchaseOrderline,Only available for Logistics Basic
purchaseOrder,/purchaseOrder/purchaseOrderIncomingInvoiceRelation,GET,purchaseOrder/purchaseOrderIncomingInvoiceRelation,Find purchase order relation to voucher with sent data. Only available for Logistics Basic.,,PurchaseOrderPurchaseOrderIncomingInvoiceRelation_search,,,id (List of IDs); orderOutId (List of IDs); voucherId (List of IDs); from (From index); count (Number of elements to return); sorting (Sorting pattern); fields (Fields filter pattern),,,200,200:application/json:ListResponsePurchaseOrderIncomingInvoiceRelation,Only available for Logistics Basic
